Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,AccelLPF x,AccelLPF y,AccelLPF z,GyroLPF x,GyroLPF y,GyroLPF z
0.14240122,8.504005,6.2176685,0.010139627,0.012839972,0.047495272,-0.13207036,3.4758554,2.6241667,0.005396017,-0.0012220154,0.011288963
-0.44774413,9.053452,4.0976934,-0.015574869,0.003996987,0.08595067,-0.2109888,4.8702545,2.9925485,1.53E-04,8.27E-05,0.02995439
-0.87149954,9.551424,2.2769816,-0.002135844,-0.065583415,-0.08125174,-0.37611648,6.040547,2.8136568,-4.19E-04,-0.016333804,0.0021528583
0.14240122,6.865245,5.769972,0.013572106,-0.034574747,0.060352523,-0.24648705,6.2467213,3.5527356,0.0030787846,-0.02089404,0.016702775
-0.61652815,7.049591,5.4563446,-0.0026012664,0.11296361,0.30144045,-0.33899733,6.4474387,4.028638,0.0016587719,0.012570374,0.0878872
-1.1013331,5.91,3.712244,0.0111868195,0.18940899,0.1424993,-0.5295813,6.313079,3.9495394,0.0040407837,0.056780025,0.10154022
-3.7815268,7.364415,9.583771,0.034516048,-0.14103976,-0.4549264,-1.3425677,6.575913,5.358097,0.0116596,0.0073250793,-0.037576437
0.5458068,5.6478457,9.656791,0.0044963933,-0.23668373,-0.042214572,-0.87047404,6.343896,6.4327707,0.009868798,-0.053677123,-0.03873597
-0.48964092,5.582009,11.299143,0.004263694,-0.0151434485,0.32622412,-0.77526575,6.1534243,7.6493635,0.0084675215,-0.044043705,0.052504048
-0.5854048,11.183002,9.143257,0.07349502,0.04227784,0.025504146,-0.7278005,7.410819,8.022837,0.024724398,-0.022463318,0.04575407
-0.059900165,9.071407,4.739312,-0.0016122428,0.024010073,-0.025692135,-0.5608254,7.825966,7.201956,0.018140238,-0.01084497,0.027892519
-0.32803917,9.666341,-1.3369105,0.069829844,-0.014096249,-0.07898281,-0.50262886,8.286059,5.0672393,0.03106264,-0.011657789,0.0011736862
-1.4317186,-3.790888,3.3351731,0.042311825,-0.019215882,-0.04204004,-0.7349013,5.266823,4.634223,0.033874936,-0.0135473125,-0.009629745
1.0737057,9.899766,-3.069041,-0.12314527,-0.021368448,0.02736583,-0.28274956,6.4250584,2.708407,-0.0053801164,-0.015502596,-3.81E-04
0.45243698,12.137052,0.092366606,-0.02453422,-0.01258363,0.015904844,-0.09895292,7.853057,2.0543969,-0.010168642,-0.014772855,0.0036905725
-0.5482962,5.933941,4.3538623,-0.03337722,-9.48E-04,-0.003759182,-0.21128875,7.3732777,2.6292632,-0.015970785,-0.011316668,0.0018281338
-0.12573786,8.979235,6.916745,0.07023707,0.024184607,0.022711623,-0.18990102,7.774767,3.7011337,0.005581178,-0.0024413494,0.0070490064
0.005937636,3.2800825,12.803834,0.056856215,-0.0031006848,-0.0567008,-0.14094135,6.651096,5.9768085,0.018399937,-0.0026061833,-0.008888445
0.8378869,8.638076,1.3983474,-0.010687955,-0.01584158,-0.0049809106,0.103765726,7.147841,4.8321934,0.011127964,-0.0059150327,-0.007911561
0.34350553,12.679314,8.993626,-0.04763072,-0.01427078,0.010145263,0.16370067,8.530709,5.8725514,-0.0035617072,-0.00800397,-0.0033973549
-0.3052953,4.334683,10.151173,-0.069854565,0.06351265,0.017591994,0.04645168,7.481703,6.942207,-0.020134922,0.009875187,0.0018499824
-1.003175,3.9540212,20.051968,0.12073523,-0.0018207817,-0.014114791,-0.21595499,6.5997825,10.219646,0.015082616,0.0069511947,-0.0021412107
0.16634223,4.6818275,-1.9797258,-0.053215783,0.05618228,-0.12494309,-0.120380685,6.1202936,7.1698036,-0.0019919835,0.019258967,-0.032841682
0.6535412,2.9317408,16.12086,-0.0051610894,-0.08524743,0.026434988,0.07309979,5.3231554,9.407568,-0.00278426,-0.0068676323,-0.018022515
1.106026,13.24911,12.493798,-0.08957678,-0.013107231,0.11695932,0.33133137,7.304644,10.179126,-0.02448239,-0.008427532,0.015722945
0.45243698,9.18393,-0.77549416,0.31435022,0.032794893,-0.067696355,0.3616078,7.7744656,7.4404707,0.060225762,0.0018780734,-0.00513188
-2.215786,5.817827,17.399307,-0.13646793,-0.106889494,-0.056526273,-0.28274065,7.285306,9.93018,0.01105234,-0.025313819,-0.017980479
-0.9660665,8.982826,-0.69768596,-0.016854791,0.064036265,0.100844145,-0.4535721,7.7096863,7.2732134,0.0040755575,-0.0029762983,0.011725677
-0.087432265,6.154198,7.7463,-0.054204796,0.0010299282,0.020966291,-0.36203712,7.320814,7.391485,-0.01049453,-0.0019747417,0.01403583
-0.92895794,7.123808,15.563034,-0.06165154,0.087074585,-0.06851084,-0.5037673,7.2715626,9.434372,-0.023283783,0.02028759,-0.0066008363
0.6307973,9.713026,-6.228054,0.0021692892,-0.09618483,-0.00788979,-0.22012615,7.8819284,5.5187654,-0.016920514,-0.008830514,-0.006923075
-2.0074995,11.82941,7.6565213,0.088097595,0.04402316,0.02608592,-0.6669695,8.868799,6.0532045,0.009334013,0.0043829046,0.0013291743
1.3346623,13.01808,-2.9696858,-0.13035925,-0.08123318,0.013810449,-0.16656154,9.906119,3.797482,-0.025589302,-0.017021116,0.0044494933
-2.3749936,-7.261134,9.635245,0.14935859,0.015457981,-0.027030218,-0.71866953,5.614306,5.2569227,0.01814767,-0.008901342,-0.003420435
-0.68356276,23.944746,26.402313,-0.18492986,0.02959513,-0.07031435,-0.70989287,10.196917,10.54327,-0.03262171,7.23E-04,-0.020143913
1.4124706,-2.3963253,17.647095,0.21277218,-0.1076458,0.07914389,-0.17930198,7.048606,12.319226,0.02872676,-0.026369367,0.004678037
-0.8738938,12.620659,5.2971373,-0.026628613,-0.0365528,0.09869158,-0.35294992,8.441619,10.563704,0.014887917,-0.028915226,0.028181423
-0.64765143,12.301046,4.7716327,0.026487533,0.024242792,0.03039106,-0.4266253,9.406476,9.115685,0.017787822,-0.015625723,0.02873383
-1.1647768,-17.000328,21.6213,0.17996001,0.037274573,5.46E-04,-0.6111632,2.8047752,12.242089,0.05833087,-0.0024006488,0.021686863
-0.28614253,-0.9287431,7.126229,0.0071143736,0.03820541,0.03481256,-0.52990806,1.8713956,10.963124,0.045526747,0.007750866,0.024968287
0.9587889,11.616334,1.4426384,-0.06473493,0.008651198,0.024107885,-0.15773383,4.30763,8.583003,0.017961327,0.007975949,0.024753187
1.4280322,6.5540123,2.1081977,0.0022274689,0.008825723,-0.04366901,0.23870766,4.8692255,6.9643016,0.014027862,0.008188393,0.0076476373
0.3279439,2.7617602,8.251455,0.004845455,0.0064404393,0.010028907,0.26101673,4.342359,7.28609,0.01173226,0.0077514043,0.0082429545
1.1407404,3.7553108,9.501175,0.06569922,0.04716477,0.037895974,0.48094764,4.195597,7.839861,0.025224,0.017604746,0.01565621
0.94921243,6.9813595,12.047298,-0.04227838,-0.013165396,-0.01847811,0.5980138,4.892038,8.89172,0.008348405,0.0099122105,0.0071226303
4.607395,14.234282,11.46673,0.10310741,-0.012292735,0.19770981,1.6003592,7.2275987,9.535473,0.032038156,0.004360974,0.054769427
-2.4360433,0.27668554,3.286094,0.033468835,0.16096014,-0.13413519,0.5912585,5.4898705,7.9731283,0.032395825,0.043510765,0.0075432733
1.2412925,6.862851,9.5777855,-0.0029503298,0.024242781,0.058607202,0.31032312,1.7157128,2.3944464,-7.38E-04,0.0060606953,0.0146518005
-1.4592509,5.270776,5.421631,0.027243838,-0.046501163,0.05348758,-0.13207039,2.6044786,3.1512425,0.006257773,-0.007079769,0.024360746
0.23816538,7.0890937,5.201373,0.021426082,0.08812178,0.18927406,-0.03951145,3.7256324,3.6637752,0.01004985,0.016720619,0.06558907
-1.8674448,10.256487,9.250991,-0.030642863,0.05286616,0.090081275,-0.49649477,5.358346,5.0605793,-1.23E-04,0.025757004,0.07171212
1.9726896,9.106123,-1.4219009,-0.001961309,-0.06703786,-0.055013645,0.12080133,6.29529,3.4399593,-5.83E-04,0.0025582872,0.04003068
-0.24783689,7.359627,6.8616805,0.025731217,0.13600196,-0.23047724,0.028641775,6.561374,4.2953897,0.0059956866,0.035919204,-0.027596302
-0.9924017,2.864706,10.068577,-0.031922773,-0.122481115,-0.27166703,-0.22661911,5.637207,5.7386866,-0.0034839283,-0.0036808774,-0.08861399
-0.79369134,7.834855,1.8424528,0.020262534,0.053622477,0.1092217,-0.36838716,6.186619,4.764628,0.0024526874,0.010644961,-0.039155066
-0.074264735,9.48439,16.35548,0.041264635,0.04838648,0.05377846,-0.29485655,7.0110617,7.662341,0.012155674,0.020080341,-0.015921686
-0.7901002,7.724727,-3.7334032,-0.018192858,0.035121992,-0.09172369,-0.41866747,7.189478,4.813405,0.0045685414,0.023840753,-0.034872185
0.41652554,0.31379414,4.018688,-0.078581214,-0.062150937,-0.069325335,-0.2098692,5.470557,4.614726,-0.016218897,0.0023428313,-0.043485474
-1.5538177,2.1716146,7.0113115,-0.026395902,-0.060638323,-0.077121116,-0.54585636,4.6458216,5.2138724,-0.018763147,-0.013402458,-0.051894385
-1.7644985,4.673448,7.338106,0.047198743,-0.027709804,0.014392228,-0.8505169,4.652728,5.7449307,-0.0022726748,-0.016979296,-0.035322733
-1.1336533,0.7746582,1.9094875,0.04010108,-0.009791108,0.050404154,-0.921301,3.6832106,4.78607,0.008320764,-0.015182249,-0.0138910115
-0.21431953,5.049321,11.567282,0.021193357,-0.041846953,-0.039654754,-0.74455565,4.0247383,6.481373,0.011538912,-0.021848425,-0.020331947
0.94801545,11.118362,8.415451,0.0017620404,0.12116665,0.29364464,-0.32141286,5.7981443,6.9648924,0.009094694,0.013905343,0.058162197
0.888163,10.2433195,1.9837046,0.0120012965,0.15985474,0.11079252,-0.019018888,6.909438,5.7195954,0.009821344,0.05039269,0.071319774
1.1275728,6.966995,8.007257,-0.20738642,5.65E-04,-0.028426483,0.26762903,6.923827,6.291511,-0.044480596,0.037935644,0.04638321
0.31238225,13.393953,3.0095756,0.12864737,-0.038123593,-0.021328812,0.27881733,8.541359,5.4710274,-0.0011986047,0.018920835,0.029455204
-2.627571,2.7677455,19.81495,-0.13414082,-0.017877787,-0.0398293,-0.4477798,7.0979557,9.057009,-0.03443416,0.0097211795,0.012134079
-0.39267984,13.816511,9.1001625,0.25122756,-0.11753602,0.1562292,-0.4340048,8.777595,9.067797,0.036981273,-0.022093121,0.04815786
-0.67278945,0.6190417,3.4476957,0.11619739,0.08585286,-0.035989568,-0.49370098,6.737956,7.662771,0.056785304,0.0048933737,0.027121004
0.16993335,15.414573,0.732788,-0.16055343,0.08841267,-0.115052916,-0.3277924,8.90711,5.9302754,0.0024506226,0.025773197,-0.008422475
0.86182785,9.945253,-4.455224,-0.008302674,-0.056449514,-0.0626349,-0.030387342,9.166646,3.3339005,-2.38E-04,0.0052175187,-0.02197558
-0.15566407,7.47215,12.663779,-0.0773013,-0.04725747,0.0591308,-0.061706524,8.743022,5.6663704,-0.0195036,-0.007901229,-0.0016989857
0.21901236,4.0366178,0.5544276,-0.14664897,-0.03509836,0.048833363,0.008473199,7.566421,4.388385,-0.051289946,-0.0147005115,0.010934101
-0.61173993,1.0918763,1.6018457,-0.1006887,0.0891108,0.0591308,-0.14658009,5.947785,3.69175,-0.06363963,0.011252316,0.022983275
-0.6560307,2.2350583,7.654127,-0.038147777,0.038845364,-0.042796347,-0.27394274,5.0196033,4.6823444,-0.057266667,0.018150577,0.0065383688
-1.4915711,13.421484,4.3706207,-0.052983083,0.04117247,-0.090734676,-0.5783498,7.1200733,4.6044135,-0.056195773,0.02390605,-0.017779892
0.21901226,5.576023,14.9369755,0.31109226,0.060894676,-0.013707545,-0.3790093,6.734061,7.187554,0.035626233,0.033153206,-0.016761806
0.7540935,9.254557,10.566548,-0.26067707,-0.117768705,-0.0341279,-0.09573358,7.364185,8.032303,-0.038449593,-0.0045772716,-0.02110333
-0.6201192,10.416891,1.9573694,-0.053564835,-0.011303721,-0.0901529,-0.22682999,8.127361,6.5135694,-0.042228404,-0.006258884,-0.03836572
2.540091,9.118093,24.775524,0.11747731,0.09143792,-0.024819467,0.46490026,8.375044,11.079058,-0.002301976,0.018165316,-0.034979157
3.1230543,16.226171,7.530831,-0.15066323,-0.14889371,-0.0038755345,1.1294388,10.337826,10.192001,-0.03939229,-0.023599442,-0.02720325
0.54341274,3.5829358,8.8164625,0.08001087,-0.011245543,0.22883484,0.98293227,8.649103,9.848117,-0.0095415,-0.020510968,0.036806274
-0.5530845,6.1721535,18.13669,0.06319758,-0.030385975,0.1931138,0.5989281,8.029865,11.92026,0.00864327,-0.02297972,0.07588316
1.103632,7.7869735,8.0395775,0.015375609,-0.030385975,0.05214948,0.275908,1.9467434,2.0098944,0.0038439021,-0.0075964937,0.01303737
-1.5933204,7.675648,5.639493,-0.02255618,-0.019855816,-0.008529744,-0.1913991,3.3789697,2.917294,-0.0027561183,-0.0106613245,0.007645591
-1.1563973,8.36036,6.959839,-0.027675807,-0.03504019,0.0015349761,-0.43264866,4.624317,3.9279304,-0.008986041,-0.016756041,0.006117937
0.77324617,8.1712265,3.7146378,-0.016272997,0.026162654,0.2366888,-0.13117495,5.5110445,3.874607,-0.010807781,-0.0060263667,0.06376065
-1.10253,7.7977476,4.2173986,-0.022032587,-0.029804185,0.06419225,-0.37401372,6.0827203,3.960305,-0.013613982,-0.011970822,0.06386855
-1.799213,8.272976,7.6984186,-0.014993086,0.11994493,0.09048852,-0.73031354,6.6302843,4.8948336,-0.013958758,0.021008115,0.070523545
0.53623044,10.304369,3.3423555,0.0382394,2.15E-04,-0.041400082,-0.41367754,7.548805,4.506714,-9.09E-04,0.015809946,0.042542636
-1.2820876,8.195168,5.3378367,-0.044838198,0.0026588999,0.036557883,-0.63078004,7.710396,4.7144947,-0.011891464,0.012522184,0.041046448
0.8067635,9.47601,1.6904273,0.024044074,0.04041616,-0.03342975,-0.27139413,8.151799,3.958478,-0.0029075798,0.019495677,0.022427399
-0.074264795,6.126666,9.889019,-0.01126972,-0.0050205495,-0.021910597,-0.22211179,7.645516,5.4411135,-0.004998115,0.013366621,0.0113429
-1.5586058,1.1146202,9.309647,-0.10976438,-0.0128745185,-0.096668795,-0.5562353,6.012792,6.408247,-0.03118968,0.0068063363,-0.015660023
0.6487531,12.526093,8.932577,-0.01702931,-0.031200465,0.08955769,-0.2549882,7.641117,7.0393295,-0.027649587,-0.002695364,0.010644406
-0.14129955,8.112571,5.269605,0.03323614,-0.031898588,0.022769798,-0.22656603,7.7589808,6.5968986,-0.012428155,-0.00999617,0.013675754
-1.6819019,-1.5033269,9.4880085,0.021484256,-0.007405827,0.022769801,-0.5904,5.4434037,7.319676,-0.003950052,-0.009348584,0.015949266
-1.8087893,6.352908,-8.654472,-0.06182607,0.1070295,0.10823269,-0.8949973,5.6707797,3.326139,-0.018419057,0.019745937,0.03902012
0.6296003,14.474889,8.964896,-0.15729547,0.030293263,0.0463899,-0.5138479,7.871807,4.7358284,-0.05313816,0.022382768,0.040862568
0.52186584,7.269848,8.028804,-0.15688825,0.1047024,-0.06478748,-0.25491947,7.7213173,5.5590725,-0.07907568,0.042962678,0.0144500565
-1.26892,4.9116607,7.011312,-0.44085312,-0.06651425,-0.2005158,-0.5084196,7.0189033,5.9221325,-0.16952004,0.015593445,-0.03929141
0.526654,4.307151,4.680657,0.39917314,-0.12812431,0.13313271,-0.2496512,6.3409653,5.6117635,-0.027346745,-0.020335993,0.003814619
0.6846646,14.513193,3.8463135,-0.0010305014,0.026860785,-0.0074243667,-0.016072243,8.384022,5.170401,-0.020767685,-0.008536799,0.0010048726
-1.0534511,-12.347398,8.773369,0.06028869,-0.09670844,-0.030753583,-0.27541694,3.201167,6.071143,-5.04E-04,-0.030579709,-0.0069347406
-0.12573786,14.726269,3.7194262,0.23243624,-0.05493692,0.2032367,-0.23799717,6.0824423,5.483214,0.057731368,-0.036669012,0.045608122
0.12683955,4.0749235,4.6555185,-0.18615156,0.15479329,-0.24054198,-0.146788,5.5805626,5.27629,-0.0032393634,0.011196565,-0.025929403
-1.0235249,12.949847,1.8089352,-0.052052226,-0.074077345,0.09136117,-0.36597222,7.422884,4.4094515,-0.015442579,-0.010121912,0.0033932403
-2.4049199,-5.6810293,26.244305,0.05703076,-0.11875775,0.13703059,-0.8757091,4.146906,9.868165,0.0026757559,-0.037280872,0.036802575
-3.4092443,-1.9175059,13.386797,-0.08265362,0.026569892,0.10346212,-1.5090929,2.630803,10.747823,-0.01865659,-0.021318182,0.05346746
1.1443315,15.04229,4.754874,0.07302959,0.0071967514,0.08280908,-0.84573686,5.733675,9.249586,0.0042649563,-0.014189449,0.060802866
-2.2971854,17.574049,15.444525,0.015433785,-0.022182934,0.039001346,-1.208599,8.6937685,10.798321,0.0070571634,-0.01618782,0.055352487
-0.41901493,6.735964,6.0728254,-0.0028921524,0.028664283,0.014915823,-0.10475373,1.683991,1.5182064,-7.23E-04,0.007166071,0.0037289558
1.3657857,8.002441,7.761862,0.008859722,0.023951896,0.073791556,0.26288113,3.2636037,3.0791202,0.0016726519,0.011362527,0.021244606
0.5721419,7.3332915,5.6981487,0.014386591,0.047746535,0.20963624,0.3401963,4.281026,3.7338772,0.0048511364,0.020458529,0.068342514
-0.68476,8.299311,3.13766,-0.01022253,0.2291443,0.73561984,0.083957255,5.285597,3.584823,0.0010827198,0.07262997,0.23516184
-2.4312549,5.3485837,5.139127,-0.009000801,0.27655897,0.4910412,-0.54484576,5.3013434,3.973399,-0.0014381604,0.123612225,0.2991317
-2.0146818,8.6811695,5.2312994,0.04341721,-0.027069855,-0.3315899,-0.91230476,6.1463,4.287874,0.009775682,0.0859417,0.1414513
-0.5626609,8.505203,6.53728,0.02247328,-0.08047688,-0.41042063,-0.8248938,6.736026,4.8502254,0.012950081,0.044337057,0.0034833252
-0.9289579,7.493696,5.2169347,-0.02051996,-0.109682016,-0.005795397,-0.8509098,6.9254436,4.9419026,0.004582571,0.0058322884,0.0011636447
-1.3132108,5.034957,4.175502,0.0052527054,0.04157971,0.029460218,-0.9664851,6.4528217,4.7503023,0.0047501046,0.014769143,0.008237788
-1.0845743,7.5200315,10.582109,-0.01702931,-0.07349556,0.015439427,-0.9960074,6.719624,6.208254,-6.95E-04,-0.0072970325,0.010038198
2.054089,7.6541014,5.0900474,0.038413946,0.013479927,0.027714893,-0.23348325,6.9532433,5.9287024,0.009082424,-0.0021027927,0.014457372
-1.7884394,7.146552,10.127232,0.09391536,0.037158206,-0.005504509,-0.6222223,7.0015707,6.9783344,0.03029066,0.007712457,0.009466901
-1.6172615,4.655492,13.872799,-0.029770195,0.06374538,-0.015860118,-0.8709821,6.415051,8.70195,0.015275446,0.021720687,0.0031351466
-1.7860453,4.313136,9.763329,-0.06234964,-0.08524745,-0.17026345,-1.0997479,5.889572,8.967295,-0.0041308263,-0.0050213467,-0.0402145
-0.76855344,16.485931,9.557436,-0.03558797,0.004695109,0.09322287,-1.0169493,8.538662,9.11483,-0.0119951125,-0.0025922328,-0.00685516
-0.65243965,5.5903883,11.985052,0.02468403,-0.058020327,-0.024063163,-0.9258219,7.801594,9.832386,-0.0028253272,-0.016449256,-0.011157161
2.3174398,13.294598,-4.755684,0.08821395,-0.009442042,0.021722604,-0.11500645,9.174845,6.1853685,0.019934492,-0.014697452,-0.00293722
4.26863,17.595596,-10.902533,0.023113208,-0.09333412,-0.0035846573,0.9809027,11.280033,1.913393,0.020729171,-0.03435662,-0.0030990792
1.7488414,-0.6438453,-10.423712,-0.12785761,0.13187133,0.031787332,1.1728873,8.299064,-1.1708832,-0.016417524,0.0072003677,0.005622524
0.9540007,13.726731,-0.6917008,0.03387607,-0.07425187,0.022304378,1.1181657,9.655981,-1.0510876,-0.0038441252,-0.013162691,0.009792987
-0.3807094,7.819294,15.719847,0.009150583,0.015981566,0.05878174,0.74344695,9.19681,3.1416461,-5.95E-04,-0.005876627,0.022040175
2.9638467,-6.2556133,16.17233,0.0880976,0.013654464,-0.061122276,1.2985469,5.333704,6.3993173,0.021577815,-9.94E-04,0.001249563
0.40814614,11.368546,4.733327,0.024858523,-0.023637362,-0.012834884,1.0759467,6.8424144,5.9828196,0.022397991,-0.006654731,-0.0022715488
-0.8032678,0.06121677,8.735063,-0.04088213,-0.006882229,-0.08136808,0.60614306,5.1471148,6.6708803,0.006577961,-0.0067116055,-0.022045683
-0.3795123,10.850224,7.0567994,0.07052793,-0.11398717,-0.08101902,0.35972923,6.572892,6.76736,0.022565454,-0.033530496,-0.03678902
-1.0642246,2.0698652,2.6265202,0.07448404,-0.049119156,0.17496239,0.0037407875,5.4471354,5.73215,0.035545103,-0.03742766,0.016148832
0.9563948,-6.1801987,26.574688,-0.08381718,0.11918862,0.17682406,0.24190429,2.5403018,10.942784,0.0057045333,0.0017264113,0.05631764
1.0892674,19.44025,3.9672153,-0.08218822,0.15886572,-0.019758012,0.45374507,6.765289,9.198893,-0.016268656,0.041011237,0.037298724
-2.6203887,11.965874,8.822448,0.40091848,-0.069714025,-0.15083215,-0.3147884,8.065435,9.104781,0.08802813,0.013329921,-0.009733994
2.31744,6.2475677,-4.361854,-0.1268686,0.09085612,-0.0010830099,0.3432687,7.6109686,5.7381225,0.03430395,0.03271147,-0.0075712474
-1.0905596,11.045342,-13.155378,-0.041987512,0.12145753,-0.1968506,-0.015188396,8.469563,1.0147471,0.015231084,0.054897986,-0.054891083
-2.2684562,-1.2890549,1.1481642,-0.017203879,0.01417807,-0.17328867,-0.57850534,6.029908,1.0481014,0.0071223434,0.04471801,-0.08449048
-1.04986,0.43828726,11.171059,-0.024941478,-0.08780726,-0.10376646,-0.696344,4.632003,3.5788407,-8.94E-04,0.011586692,-0.08930948
