Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,AccelLPF x,AccelLPF y,AccelLPF z,GyroLPF x,GyroLPF y,GyroLPF z
-0.20234904,15.30205,-13.236778,0.2150411,-0.06401261,0.06558852,-0.7700281,13.078758,1.844717,-0.0025808439,-0.024101332,0.040577088
-1.3754573,10.374994,18.279139,0.024393123,0.031224106,-0.020223439,-0.9213854,12.402817,5.9533224,0.0041626478,-0.0102699725,0.025376957
-0.35437426,13.028852,0.86087203,0.015957352,5.64E-04,-0.036454987,-0.7796326,12.559326,4.68021,0.007111324,-0.007561355,0.009918971
-1.365881,0.3173853,11.463139,-0.10493564,-0.040159814,0.023235224,-0.9261947,9.498841,6.375942,-0.020900417,-0.015710969,0.013248034
0.4644074,1.8843229,16.5099,-0.11063705,-0.023753729,-0.019758021,-0.5785442,7.595212,8.909431,-0.043334574,-0.017721659,0.0049965195
-1.1623826,-1.3297546,14.658064,0.010605054,-0.011071015,-0.098297775,-0.7245038,5.3639703,10.34659,-0.029849667,-0.016058998,-0.020827055
-0.53273463,7.3536415,13.528049,-0.0822464,-0.02247382,-0.004631845,-0.67656153,5.861388,11.141954,-0.04294885,-0.017662704,-0.016778253
-0.51597595,-4.3044224,12.873262,-0.04018399,0.051993497,0.12236984,-0.6364151,3.3199356,11.574781,-0.042257637,-2.49E-04,0.018008769
1.519008,0.9147128,9.353937,0.03736673,0.102375284,0.06302869,-0.09755933,2.7186298,11.01957,-0.022351544,0.025407331,0.02926375
0.768458,7.8169,3.3351731,0.13621046,0.07927878,-0.0382585,0.118945,3.9931974,9.098471,0.017288957,0.038875192,0.012383187
-1.0151455,5.8788767,7.140593,0.1369086,0.08515473,-0.17462677,-0.16457763,4.4646173,8.609001,0.04719387,0.050445076,-0.034369305
-1.1180918,7.9557576,7.2423425,0.10240929,0.06967948,0.10404389,-0.4029562,5.3374023,8.267337,0.060997725,0.055253677,2.34E-04
-2.0242581,6.9490385,6.7838726,0.04900226,-0.061103735,0.025445972,-0.80828166,5.7403116,7.896471,0.05799886,0.026164323,0.0065369876
0.09811038,7.1800694,7.382397,-0.032388188,2.15E-04,0.005723766,-0.58168364,6.100251,7.7679524,0.035402097,0.019677103,0.006333682
-1.0534512,6.38044,7.3201504,0.007812522,-0.015027089,0.024515126,-0.6996255,6.1702986,7.656002,0.028504703,0.011001054,0.0108790435
0.11008087,7.211193,6.7144437,0.0075798123,-0.040450696,0.05337121,-0.4971989,6.430522,7.4206123,0.023273481,-0.0018618833,0.021502085
-1.340743,7.250695,6.149436,0.0015293439,-0.022532001,0.030449238,-0.70808494,6.6355653,7.1028185,0.017837446,-0.007029413,0.023738872
-0.65363663,6.9729795,6.3625107,-0.01313141,-0.012758166,0.045284532,-0.69447285,6.7199187,6.917742,0.010095232,-0.008461601,0.029125288
-0.27297494,9.982363,7.551181,0.040333796,-0.0075221816,-0.21948169,-0.068243735,2.4955907,1.8877952,0.010083449,-0.0018805454,-0.054870423
-1.8458979,6.3409376,9.703476,0.05737984,-0.09804652,-0.11802,-0.5126573,3.4569273,3.8417153,0.021907547,-0.025922038,-0.07065782
-1.1779442,12.289076,6.789858,0.018051775,0.02569722,0.048193406,-0.67897904,5.6649647,4.578751,0.020943604,-0.013017223,-0.040945012
-1.4448864,9.545439,8.488471,0.08303613,-0.27990967,-0.07648118,-0.87045586,6.635083,5.556181,0.036466736,-0.07974033,-0.049829055
-1.1372447,11.412835,13.30899,0.11602285,0.0265699,0.6461427,-0.9371531,7.829521,7.494383,0.056355763,-0.053162772,0.124163896
